0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 16-30, 2017","Net Investment September 16-30, 2017","Net Investment September 16-30, 2017","Net Investment September 16-30, 2017","Net Investment September 16-30, 2017","Net Investment September 16-30, 2017","AUC as on September 30, 2017","AUC as on September 30, 2017","AUC as on September 30, 2017","AUC as on September 30, 2017","AUC as on September 30, 2017","AUC as on September 30, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,179510,347,179857,28015,54,28069,-338,0,-338,-53,0,-53,-241,0,-241,-37,0,-37,176003,347,176351,26930,53,26983
2,Total Financial Services,665018,55657,720675,103784,8686,112469,2557,-267,2290,399,-42,357,-2855,-961,-3815,-437,-147,-584,608359,54395,662754,93085,8323,101408
2a,Banks,336550,5758,342308,52522,899,53421,499,31,530,78,5,83,-1965,-140,-2105,-301,-21,-322,290659,5624,296282,44474,860,45334
2b,Other Financial Services1,328468,49899,378366,51261,7787,59048,2058,-298,1760,321,-47,275,-890,-820,-1710,-136,-126,-262,317701,48771,366472,48611,7462,56074
3,Capital Goods,131653,883,132536,20546,138,20684,-710,0,-710,-111,0,-111,-1187,0,-1187,-182,0,-182,125751,883,126634,19241,135,19376
4,Chemicals & Petrochemicals,35422,0,35422,5528,0,5528,-142,0,-142,-22,0,-22,-296,0,-296,-45,0,-45,33722,0,33722,5160,0,5160
5,Coal,9528,0,9528,1487,0,1487,-178,0,-178,-28,0,-28,-207,0,-207,-32,0,-32,9639,0,9639,1475,0,1475
