0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","Net Investment September 01-15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017","AUC as on September 15, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,175575,347,175922,27427,54,27481,-289,0,-289,-45,0,-45,-338,0,-338,-53,0,-53,179510,347,179857,28015,54,28069
2,Total Financial Services,649171,55735,704907,101409,8707,110115,-884,-80,-964,-138,-12,-151,2557,-267,2290,399,-42,357,665018,55657,720675,103784,8686,112469
2a,Banks,323598,5724,329321,50550,894,51444,-188,-5,-193,-29,-1,-30,499,31,530,78,5,83,336550,5758,342308,52522,899,53421
2b,Other Financial Services1,325574,50011,375585,50859,7812,58671,-696,-75,-771,-109,-12,-120,2058,-298,1760,321,-47,275,328468,49899,378366,51261,7787,59048
3,Capital Goods,126395,883,127279,19745,138,19882,-850,0,-850,-133,0,-133,-710,0,-710,-111,0,-111,131653,883,132536,20546,138,20684
4,Chemicals & Petrochemicals,35171,0,35171,5494,0,5494,-149,0,-149,-23,0,-23,-142,0,-142,-22,0,-22,35422,0,35422,5528,0,5528
5,Coal,8885,0,8885,1388,0,1388,-357,0,-357,-56,0,-56,-178,0,-178,-28,0,-28,9528,0,9528,1487,0,1487
6,Commercial Services & Supplies,6961,200,7161,1087,31,1119,14,0,14,2,0,2,-7,0,-7,-1,0,-1,7115,200,7315,1110,31,1142
7,Construction Materials,58667,649,59315,9164,101,9266,-208,0,-208,-33,0,-33,159,0,159,25,0,25,61176,649,61825,9547,101,9649
8,Consumer Durables,4045,0,4045,632,0,632,55,0,55,9,0,9,-30,0,-30,-5,0,-5,4144,0,4144,647,0,647
9,Diversified2,1961,0,1961,306,0,306,0,0,0,0,0,0,4,0,4,1,0,1,1955,0,1955,305,0,305
10,Diversified Consumer Services,249,0,249,39,0,39,-4,0,-4,-1,0,-1,-15,0,-15,-2,0,-2,235,0,235,37,0,37
11,"Food, Beverages & Tobacco",105234,89,105323,16439,14,16453,36,0,36,6,0,6,-563,0,-563,-88,0,-88,102774,89,102863,16039,14,16053
12,Forest Materials,1395,0,1395,218,0,218,-18,0,-18,-3,0,-3,-49,0,-49,-8,0,-8,1379,0,1379,215,0,215
13,General Industrials,20065,385,20450,3134,60,3195,-413,0,-413,-64,0,-64,99,0,99,16,0,16,20870,385,21255,3257,60,3317
14,Hardware Technology & Equipment,29,0,29,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,5,0,5
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Healthcare Services,9771,0,9771,1526,0,1526,-24,0,-24,-4,0,-4,-42,0,-42,-7,0,-7,9757,0,9757,1523,0,1523
17,"Hotels, Restaurants & Tourism",7828,125,7953,1223,20,1242,-40,0,-40,-6,0,-6,89,0,89,14,0,14,7838,125,7963,1223,20,1243
18,Household & Personal Products,87631,0,87631,13689,0,13689,-293,0,-293,-46,0,-46,-240,0,-240,-38,0,-38,89015,0,89015,13892,0,13892
19,Media,33222,687,33909,5190,107,5297,-582,-14,-596,-91,-2,-93,-362,0,-363,-57,0,-57,34106,686,34792,5323,107,5430
20,Metals & Mining,54703,1026,55729,8545,160,8706,77,-365,-288,12,-57,-45,1153,-142,1011,180,-22,158,58352,885,59237,9107,138,9245
21,Oil & Gas,191866,59,191925,29972,9,29981,-467,0,-467,-73,0,-73,-1567,100,-1467,-245,16,-229,132721,158,132880,20713,25,20737
22,Pharmaceuticals & Biotechnology,101516,0,101516,15858,0,15858,-1056,0,-1056,-165,0,-165,-615,0,-615,-96,0,-96,106235,0,106235,16579,0,16579
23,Realty,22320,551,22871,3487,86,3573,-95,0,-95,-15,0,-15,139,0,139,22,0,22,22977,551,23528,3586,86,3672
24,Retailing,6797,0,6797,1062,0,1062,-107,0,-107,-17,0,-17,32,0,32,5,0,5,7781,0,7781,1214,0,1214
25,Software & Services,220411,0,220411,34431,0,34431,-4907,0,-4907,-767,0,-767,-1976,0,-1976,-308,0,-308,218810,0,218810,34148,0,34148
26,Telecom Services,40922,1995,42917,6393,312,6704,181,0,181,28,0,28,-210,26,-183,-33,4,-29,37584,2021,39605,5865,315,6181
27,Telecommunications Equipment,359,0,359,56,0,56,4,0,4,1,0,1,67,0,67,10,0,10,519,0,519,81,0,81
28,"Textiles, Apparels & Accessories",30362,9,30371,4743,1,4744,-154,0,-154,-24,0,-24,39,0,39,6,0,6,31734,9,31743,4952,1,4954
29,Transportation,36864,719,37584,5759,112,5871,-194,0,-194,-30,0,-30,-301,0,-301,-47,0,-47,37927,719,38646,5919,112,6031
29 a,Airlines,925,699,1624,145,109,254,6,0,6,1,0,1,20,0,20,3,0,3,973,699,1672,152,109,261
