0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on September 15, 2015","AUC as on September 15, 2015","AUC as on September 15, 2015","AUC as on September 15, 2015","AUC as on September 15, 2015","AUC as on September 15, 2015","Net Investment September 01-15, 2015","Net Investment September 01-15, 2015","Net Investment September 01-15, 2015","Net Investment September 01-15, 2015","Net Investment September 01-15, 2015","Net Investment September 01-15, 2015","Net Investment September 16-30, 2015","Net Investment September 16-30, 2015","Net Investment September 16-30, 2015","Net Investment September 16-30, 2015","Net Investment September 16-30, 2015","Net Investment September 16-30, 2015","AUC as on September 30, 2015","AUC as on September 30, 2015","AUC as on September 30, 2015","AUC as on September 30, 2015","AUC as on September 30, 2015","AUC as on September 30, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,108793,0,108793,16375,0,16375,-925,0,-925,-139,0,-139,920,0,920,140,0,140,113073,0,113073,17199,0,17199
2,Total Financial Services,383307,59834,443142,57694,9006,66700,-309,594,286,-46,89,43,170,434,604,26,66,92,399052,59127,458179,60700,8994,69694
2a,Banks,167875,2168,170043,25268,326,25594,-387,42,-344,-58,6,-52,-70,-15,-85,-11,-2,-13,175100,2145,177245,26634,326,26961
2b,Other Financial Services1,215432,57667,273099,32426,8680,41106,78,552,630,12,83,95,240,450,689,36,68,105,223952,56982,280934,34065,8668,42733
3,Capital Goods,105624,1467,107092,15898,221,16119,-751,600,-151,-113,90,-23,-119,0,-119,-18,0,-18,102639,1467,104106,15612,223,15836
4,Chemicals & Petrochemicals,23271,0,23271,3503,0,3503,87,0,87,13,0,13,-47,0,-47,-7,0,-7,22612,0,22612,3440,0,3440
5,Coal,19888,0,19888,2993,0,2993,-190,0,-190,-29,0,-29,-391,0,-391,-59,0,-59,18880,0,18880,2872,0,2872
6,Commercial Services & Supplies,4247,200,4447,639,30,669,-17,0,-17,-3,0,-3,-4,0,-4,-1,0,-1,4506,200,4706,685,30,716
7,Construction Materials,37991,1030,39021,5718,155,5873,-278,0,-278,-42,0,-42,-447,0,-447,-68,0,-68,36484,1030,37514,5550,157,5706
8,Consumer Durables,4112,0,4112,619,0,619,-25,0,-25,-4,0,-4,31,0,31,5,0,5,4360,0,4360,663,0,663
9,Diversified2,5375,0,5375,809,0,809,-45,0,-45,-7,0,-7,-96,0,-96,-15,0,-15,5502,0,5502,837,0,837
10,Diversified Consumer Services,610,0,610,92,0,92,-1,0,-1,0,0,0,-4,0,-4,-1,0,-1,546,0,546,83,0,83
11,"Food, Beverages & Tobacco",90876,0,90876,13678,0,13678,105,0,105,16,0,16,-175,0,-175,-27,0,-27,92915,0,92915,14133,0,14133
12,Forest Materials,958,0,958,144,0,144,-23,0,-23,-4,0,-4,5,0,5,1,0,1,989,0,989,150,0,150
13,General Industrials,14631,385,15016,2202,58,2260,0,0,0,0,0,0,-232,0,-232,-35,0,-35,14585,385,14970,2219,59,2277
14,Hardware Technology & Equipment,45,0,45,7,0,7,-1,0,-1,0,0,0,0,0,0,0,0,0,45,0,45,7,0,7
15,Healthcare Equipment & Supplies,65,0,65,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,61,0,61,9,0,9
16,Healthcare Services,8982,0,8982,1352,0,1352,6,0,6,1,0,1,54,0,54,8,0,8,9510,0,9510,1447,0,1447
17,"Hotels, Restaurants & Tourism",8093,0,8093,1218,0,1218,-40,0,-40,-6,0,-6,-61,0,-61,-9,0,-9,7871,0,7871,1197,0,1197
18,Household & Personal Products,69551,136,69687,10469,20,10489,-565,0,-565,-85,0,-85,-798,0,-798,-121,0,-121,67989,136,68125,10342,21,10362
19,Media,27994,669,28664,4214,101,4314,-41,-14,-55,-6,-2,-8,152,0,152,23,0,23,28456,675,29131,4328,103,4431
20,Metals & Mining,21801,1614,23416,3281,243,3524,-138,31,-107,-21,5,-16,-251,-86,-338,-38,-13,-51,20234,1527,21761,3078,232,3310
21,Oil & Gas,94012,639,94651,14150,96,14246,-316,-118,-433,-48,-18,-65,-705,-190,-895,-107,-29,-136,92398,449,92847,14055,68,14123
22,Pharmaceuticals & Biotechnology,183000,0,183000,27544,0,27544,-386,0,-386,-58,0,-58,-543,0,-543,-83,0,-83,188996,0,188996,28748,0,28748
23,Realty,14046,263,14309,2114,40,2154,30,0,30,4,0,4,33,0,33,5,0,5,15117,275,15392,2299,42,2341
