0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC  as on September 15, 2013","AUC  as on September 15, 2013","AUC  as on September 15, 2013","AUC  as on September 15, 2013","AUC  as on September 15, 2013","AUC  as on September 15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 01-15, 2013","Net  Investment  Septemebr 16-30, 2013","Net  Investment  Septemebr 16-30, 2013","Net  Investment  Septemebr 16-30, 2013","Net  Investment  Septemebr 16-30, 2013","Net  Investment  Septemebr 16-30, 2013","Net  Investment  Septemebr 16-30, 2013","AUC  as on September 30, 2013","AUC  as on September 30, 2013","AUC  as on September 30, 2013","AUC  as on September 30, 2013","AUC  as on September 30, 2013","AUC  as on September 30, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,57547,0,57547,9021,0,9021,16,0,16,2,0,2,417,0,417,66,0,66,58180,0,58180,9268,0,9268
2,Total Financial Services,298869,30411,329280,46853,4767,51620,1318,-832,486,207,-130,76,1345,-736,609,214,-117,97,285551,29840,315391,45487,4753,50240
2a,Banks,172323,164,172487,27015,26,27040,927,0,927,145,0,145,506,0,506,81,0,81,163827,167,163994,26097,27,26123
2b,Other Financial Services1,126546,30247,156793,19838,4742,24580,391,-832,-441,61,-130,-69,839,-736,103,134,-117,16,121724,29673,151396,19390,4727,24117
3,Capital Goods,59368,393,59761,9307,62,9369,448,0,448,70,0,70,467,0,467,74,0,74,58589,393,58982,9333,63,9395
4,Chemicals & Petrochemicals,8720,4,8724,1367,1,1368,79,0,79,12,0,12,148,0,148,24,0,24,8997,4,9001,1433,1,1434
5,Coal,10175,0,10175,1595,0,1595,105,0,105,16,0,16,327,0,327,52,0,52,10550,0,10550,1681,0,1681
6,Commercial Services & Supplies,4707,0,4707,738,0,738,-21,0,-21,-3,0,-3,20,0,20,3,0,3,4683,0,4683,746,0,746
7,Construction Materials,24729,0,24729,3877,0,3877,136,0,136,21,0,21,204,0,204,33,0,33,25968,0,25968,4136,0,4136
8,Consumer Durables,3480,0,3480,546,0,546,25,0,25,4,0,4,94,0,94,15,0,15,3754,0,3754,598,0,598
9,Diversified2,2660,0,2660,417,0,417,27,0,27,4,0,4,23,0,23,4,0,4,2812,0,2812,448,0,448
10,Diversified Consumer Services,148,0,148,23,0,23,-2,0,-2,0,0,0,-3,0,-3,0,0,0,130,0,130,21,0,21
11,"Food, Beverages & Tobacco",86330,90,86420,13534,14,13548,264,-10,254,41,-2,40,301,0,301,48,0,48,88130,90,88220,14039,14,14053
12,Forest Materials,377,0,377,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,360,0,360,57,0,57
13,General Industrials,5099,0,5099,799,0,799,-11,0,-11,-2,0,-2,52,0,52,8,0,8,5217,0,5217,831,0,831
14,Hardware Technology & Equipment,137,0,137,21,0,21,-1,0,-1,0,0,0,-5,0,-5,-1,0,-1,134,0,134,21,0,21
15,Healthcare Equipment & Supplies,188,0,188,29,0,29,-6,0,-6,-1,0,-1,-8,0,-8,-1,0,-1,141,0,141,23,0,23
16,Healthcare Services,5233,125,5358,820,20,840,-27,0,-27,-4,0,-4,1,0,1,0,0,0,5634,125,5759,898,20,917
17,"Hotels, Restaurants & Tourism",4506,0,4506,706,0,706,-2,0,-2,0,0,0,23,0,23,4,0,4,4773,0,4773,760,0,760
18,Household & Personal Products,45260,95,45355,7095,15,7110,49,0,49,8,0,8,192,-44,148,31,-7,24,45953,50,46003,7320,8,7328
19,Media,16112,190,16302,2526,30,2556,34,0,34,5,0,5,172,0,172,27,0,27,16507,190,16697,2629,30,2660
20,Metals & Mining,32985,205,33190,5171,32,5203,432,0,432,68,0,68,65,-38,27,10,-6,4,32830,165,32995,5230,26,5256
21,Oil & Gas,81781,3616,85398,12821,567,13387,777,-379,398,122,-59,62,794,-296,499,126,-47,79,78803,3340,82143,12553,532,13085
22,Pharmaceuticals & Biotechnology,87547,482,88030,13725,76,13800,307,0,307,48,0,48,503,0,503,80,0,80,89223,482,89705,14213,77,14289
23,Realty,13381,250,13631,2098,39,2137,-3,0,-3,0,0,0,122,0,122,19,0,19,12104,250,12354,1928,40,1968
24,Retailing,2286,0,2286,358,0,358,15,0,15,2,0,2,-9,0,-9,-1,0,-1,2305,0,2305,367,0,367
25,Software & Services,184498,0,184498,28923,0,28923,1796,0,1796,281,0,281,-94,0,-94,-15,0,-15,185172,0,185172,29497,0,29497
26,Telecom Services,33707,930,34637,5284,146,5430,-87,0,-87,-14,0,-14,164,0,164,26,0,26,33874,930,34804,5396,148,5544
27,Telecommunications Equipment,124,0,124,19,0,19,1,0,1,0,0,0,0,0,0,0,0,0,129,0,129,21,0,21
28,"Textiles, Apparels & Accessories",13925,0,13925,2183,0,2183,34,0,34,5,0,5,-61,0,-61,-10,0,-10,14328,0,14328,2282,0,2282
29,Transportation,10839,0,10839,1699,0,1699,34,0,34,5,0,5,114,0,114,18,0,18,12509,0,12509,1993,0,1993
29 a,Airlines,180,0,180,28,0,28,-16,0,-16,-3,0,-3,-4,0,-4,-1,0,-1,165,0,165,26,0,26
29 b,Logistics,760,0,760,119,0,119,6,0,6,1,0,1,-2,0,-2,0,0,0,803,0,803,128,0,128
29 c,Marine Port & Services,5337,0,5337,837,0,837,26,0,26,4,0,4,110,0,110,17,0,17,5497,0,5497,876,0,876
29 d,Roads & Highways,839,0,839,131,0,131,3,0,3,0,0,0,6,0,6,1,0,1,797,0,797,127,0,127
29 e,Shipping,1098,0,1098,172,0,172,10,0,10,2,0,2,-8,0,-8,-1,0,-1,1166,0,1166,186,0,186
